sequence,width,height,qp,gop,implementation,operation,mode,metric,n,mean,sample_std,cv_percent,minimum,maximum
basketball-1080p,1920,1080,21,1,nvcr,decode,throughput,codec_seconds,10,5.6014924297,0.00618547641608736,0.11042550701829006,5.595515168,5.616652855
basketball-1080p,1920,1080,21,1,nvcr,decode,throughput,process_seconds,10,7.239902200400013,0.028837402226022355,0.3983120410718954,7.196682120999981,7.277045312001064
basketball-1080p,1920,1080,21,1,nvcr,decode,throughput,throughput_fps,10,17.852404660719714,0.019680335774836258,0.11023913107985113,17.804198084091848,17.871455442009445
basketball-1080p,1920,1080,21,1,nvcr,encode,memory,process_peak_rss_mib,10,466.30546875,0.07844552305138615,0.01682277569286735,466.1640625,466.4296875
basketball-1080p,1920,1080,21,1,nvcr,encode,throughput,codec_seconds,10,6.1918692421,0.005071670761547907,0.08190855722637687,6.183958393,6.200383099
basketball-1080p,1920,1080,21,1,nvcr,encode,throughput,process_seconds,10,7.911493889999929,0.016044074226027813,0.20279449683083756,7.8904313699999875,7.9390010879997135
basketball-1080p,1920,1080,21,1,nvcr,encode,throughput,throughput_fps,10,16.150221600581276,0.013228549314712455,0.0819093981610527,16.128035704137062,16.170872060393567
basketball-1080p,1920,1080,21,1,python,decode,memory,process_peak_rss_mib,10,1273.001953125,0.3132762169691303,0.024609248728966304,1272.734375,1273.7890625
basketball-1080p,1920,1080,21,1,python,decode,throughput,codec_seconds,10,4.595919163699887,0.011440161777462906,0.24891999554346267,4.57879516599769,4.620342346999678
basketball-1080p,1920,1080,21,1,python,decode,throughput,process_seconds,10,8.222940442199956,0.02203020063616859,0.26791147024621587,8.189084691999597,8.259526922000077
basketball-1080p,1920,1080,21,1,python,decode,throughput,throughput_fps,10,21.75855431280041,0.05407299528325914,0.2485137316841329,21.643417844337275,21.839806406410986
basketball-1080p,1920,1080,21,1,python,encode,memory,process_peak_rss_mib,10,1283.17578125,1.512488476697954,0.11787071567268594,1282.28515625,1287.03125
basketball-1080p,1920,1080,21,1,python,encode,throughput,codec_seconds,10,8.516504594299931,0.016149729225326474,0.18962860932565498,8.4871817630019,8.5424356550011
basketball-1080p,1920,1080,21,1,python,encode,throughput,process_seconds,10,12.594162519000179,0.016772961364685663,0.13318044244213254,12.57082539199996,12.615623513000173
basketball-1080p,1920,1080,21,1,python,encode,throughput,throughput_fps,10,11.741944424657927,0.022266590021955183,0.18963290249607756,11.706263182849474,11.782474181939778
basketball-1080p,1920,1080,21,30,nvcr,decode,memory,process_peak_rss_mib,10,463.0359375,0.11522959323882954,0.02488566953592658,462.8359375,463.17578125
basketball-1080p,1920,1080,21,30,nvcr,decode,throughput,codec_seconds,10,2.2352246478,0.004605602154711319,0.2060465000349894,2.225445201,2.24213552
basketball-1080p,1920,1080,21,30,nvcr,decode,throughput,process_seconds,10,3.568175930200084,0.027318117354885645,0.7656045522776056,3.546692620000158,3.6331687259998944
basketball-1080p,1920,1080,21,30,nvcr,decode,throughput,throughput_fps,10,44.738403695739244,0.09231395298758897,0.2063416334999469,44.60033709291577,44.934829199597985
basketball-1080p,1920,1080,21,30,nvcr,encode,memory,process_peak_rss_mib,10,463.907421875,0.13402037042804404,0.028889464601873922,463.734375,464.13671875
basketball-1080p,1920,1080,21,30,nvcr,encode,throughput,codec_seconds,10,2.3921348729,0.0015363063097770884,0.06422323118907651,2.389674726,2.39476258
basketball-1080p,1920,1080,21,30,nvcr,encode,throughput,process_seconds,10,3.737123310399704,0.02871313204619531,0.7683217721580692,3.6992204459997993,3.779632314999617
basketball-1080p,1920,1080,21,30,nvcr,encode,throughput,throughput_fps,10,41.803678485864474,0.02684761528775624,0.06422309294344639,41.75779295833159,41.84669943234776
basketball-1080p,1920,1080,21,30,python,decode,memory,process_peak_rss_mib,10,1281.125,0.14302779404644284,0.011164234094756002,1280.90625,1281.31640625
basketball-1080p,1920,1080,21,30,python,decode,throughput,codec_seconds,10,2.284840641898154,0.0021378734794595916,0.09356772810569108,2.281771081002262,2.288315030994454
basketball-1080p,1920,1080,21,30,python,decode,throughput,process_seconds,10,5.713464924500068,0.010568167861953946,0.18496950627343997,5.6963224510000146,5.733886299000005
basketball-1080p,1920,1080,21,30,python,decode,throughput,throughput_fps,10,43.76676296762482,0.040950753840780514,0.09356587296865577,43.70027668635384,43.8256058342519
basketball-1080p,1920,1080,21,30,python,encode,memory,process_peak_rss_mib,10,1288.8390625,1.8716892428351433,0.14522288292570612,1286.03515625,1291.11328125
basketball-1080p,1920,1080,21,30,python,encode,throughput,codec_seconds,10,4.966257618299528,0.037871649653268114,0.7625792410309065,4.92860031600685,5.057458790996861
basketball-1080p,1920,1080,21,30,python,encode,throughput,process_seconds,10,8.717027086100142,0.044719339803486864,0.5130113668545865,8.655297074001282,8.811986239000362
basketball-1080p,1920,1080,21,30,python,encode,throughput,throughput_fps,10,20.136930035257105,0.15204564535029744,0.7550587159218689,19.772776038831406,20.28973614988118
basketball-1080p,1920,1080,21,100,nvcr,decode,memory,process_peak_rss_mib,10,462.99140625,0.10539316993570894,0.02276352617197394,462.87109375,463.1953125
basketball-1080p,1920,1080,21,100,nvcr,decode,throughput,codec_seconds,10,2.1257330155,0.002143253845819788,0.10082422534683486,2.121329307,2.128716377
basketball-1080p,1920,1080,21,100,nvcr,decode,throughput,process_seconds,10,3.4431851902998005,0.024113724812013664,0.7003319159232927,3.4168897599993215,3.4868436340002518
basketball-1080p,1920,1080,21,100,nvcr,decode,throughput,throughput_fps,10,47.042639323370366,0.047459513808449406,0.10088616304500572,46.97666682159415,47.14025289238132
basketball-1080p,1920,1080,21,100,nvcr,encode,memory,process_peak_rss_mib,10,460.90859375,0.1001876765351602,0.0217369946869558,460.671875,461.015625
basketball-1080p,1920,1080,21,100,nvcr,encode,throughput,codec_seconds,10,2.2709073314,0.002591067827427945,0.11409835142108456,2.267232845,2.274620995
basketball-1080p,1920,1080,21,100,nvcr,encode,throughput,process_seconds,10,3.613786436700218,0.027397052317701686,0.7581259379211737,3.578299878001417,3.6774679730000344
basketball-1080p,1920,1080,21,100,nvcr,encode,throughput,throughput_fps,10,44.03531389469771,0.0502426931467542,0.11409636653641275,43.963368059917165,44.10662990373183
basketball-1080p,1920,1080,21,100,python,decode,memory,process_peak_rss_mib,10,1281.062109375,0.19529904467541173,0.015245087903715574,1280.77734375,1281.39453125
basketball-1080p,1920,1080,21,100,python,decode,throughput,codec_seconds,10,2.206629535302329,0.0014681190718436041,0.0665321952940532,2.2042396390003205,2.208285500002603
basketball-1080p,1920,1080,21,100,python,decode,throughput,process_seconds,10,5.6471061342000555,0.020168911553417285,0.35715481653992903,5.616659206000804,5.675171513000123
basketball-1080p,1920,1080,21,100,python,decode,throughput,throughput_fps,10,45.31800116493664,0.030160601899057636,0.06655324843054516,45.283999736393746,45.36711808946171
